FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
11/8/2017,18,8,18,16,16,16,24,15,16,16,14,15,15,16,20,43,23,21,14,17,19,33,13,16,18
11/8/2017,19,15,26,21,23,23,34,23,22,23,19,19,20,21,32,52,29,44,19,22,27,50,19,22,25
11/8/2017,20,24,34,28,29,29,43,30,27,29,24,23,25,27,37,57,36,51,25,26,30,52,24,29,32
11/8/2017,21,28,42,31,36,36,53,37,35,36,29,28,30,32,39,58,43,43,30,27,31,53,28,34,33
11/8/2017,22,32,52,35,46,46,64,45,46,46,34,35,36,39,42,61,38,48,36,31,35,52,33,38,39
11/8/2017,23,35,63,37,54,54,72,54,53,54,41,43,45,50,53,63,47,52,43,35,40,61,38,42,43
11/8/2017,24,39,71,40,58,58,78,57,59,58,49,51,53,58,73,65,53,50,52,40,45,64,44,44,47
11/9/2017,1,51,78,47,63,63,85,60,66,63,54,57,58,64,77,65,56,54,60,45,48,64,44,48,50
11/9/2017,2,59,80,54,71,71,89,69,72,71,51,60,60,70,84,68,59,59,65,48,53,68,45,51,54
11/9/2017,3,63,82,63,75,75,92,75,74,75,61,65,67,75,87,72,62,65,77,51,56,69,54,54,58
11/9/2017,4,67,81,69,76,76,94,77,75,76,69,70,72,77,88,74,69,70,83,64,60,71,61,61,62
11/9/2017,5,68,83,74,78,78,95,79,76,78,78,72,77,81,85,77,71,68,84,70,65,74,60,71,68
11/9/2017,6,72,89,76,79,79,96,81,76,79,82,76,81,84,82,76,72,74,86,70,71,76,65,75,73
11/9/2017,7,78,93,77,81,81,91,84,77,81,83,78,82,86,92,77,74,77,87,73,74,76,71,78,74
11/9/2017,8,73,88,76,83,83,95,89,77,83,82,75,81,85,95,77,77,78,88,78,78,73,74,82,76
11/9/2017,9,66,82,74,77,77,86,80,73,77,76,71,75,78,78,82,86,77,83,82,81,63,76,77,83
11/9/2017,10,60,79,69,68,68,75,69,67,68,74,65,71,73,69,78,86,76,76,79,75,58,69,74,79
11/9/2017,11,52,68,61,58,58,65,58,58,58,64,56,62,66,60,73,80,70,70,72,67,48,61,66,73
11/9/2017,12,44,54,52,50,50,59,50,50,50,55,48,53,57,52,65,74,61,63,64,62,62,52,56,66
11/9/2017,13,37,44,42,39,39,48,37,40,39,44,38,43,47,42,54,66,52,53,52,47,46,41,48,54
11/9/2017,14,29,36,34,32,32,38,28,36,32,38,32,37,41,36,45,47,42,43,41,36,38,34,39,43
11/9/2017,15,24,31,27,30,30,32,28,32,30,33,27,31,34,31,39,46,37,37,36,34,33,29,35,38
11/9/2017,16,20,26,25,26,26,29,26,26,26,29,26,29,31,23,35,39,32,31,33,33,36,28,30,35
11/9/2017,17,19,27,25,23,23,31,22,24,23,29,26,28,28,24,33,36,30,27,31,35,40,26,31,35
11/9/2017,18,18,29,25,27,27,39,26,27,27,27,26,27,28,30,42,41,34,28,34,33,46,26,32,32
11/9/2017,19,25,42,32,37,37,52,38,36,37,29,27,29,30,46,57,51,40,35,36,37,60,32,41,39
11/9/2017,20,36,59,41,49,49,67,49,49,49,40,40,40,39,56,61,56,46,46,40,51,62,42,43,48
11/9/2017,21,47,63,46,57,57,68,57,57,57,53,51,51,50,63,64,56,57,53,51,60,72,52,53,58
11/9/2017,22,51,67,49,63,63,75,65,60,63,60,57,60,63,65,68,61,58,58,57,64,80,60,58,64
11/9/2017,23,54,69,56,64,64,86,66,61,64,62,58,61,64,70,69,65,60,64,59,67,83,62,61,66
11/9/2017,24,56,73,60,68,68,91,71,65,68,64,60,63,65,73,71,71,64,65,64,70,86,65,68,71
11/10/2017,1,59,77,60,72,72,93,75,69,72,68,64,67,69,80,74,76,66,69,68,72,88,69,70,74
11/10/2017,2,63,82,64,75,75,94,77,72,75,71,67,70,72,83,74,77,70,73,73,79,89,71,73,78
11/10/2017,3,65,86,68,78,78,95,82,74,78,73,70,73,75,85,77,80,73,76,75,81,90,71,73,80
11/10/2017,4,68,85,71,81,81,95,86,76,81,73,71,74,77,87,80,81,75,78,75,81,91,70,73,80
11/10/2017,5,69,84,74,83,83,95,88,78,83,75,72,75,79,91,82,82,80,82,76,81,92,71,74,81
11/10/2017,6,74,86,75,84,84,96,89,78,84,77,74,77,81,95,83,84,81,85,78,81,92,73,76,81
11/10/2017,7,76,89,77,84,84,96,90,78,84,78,75,78,82,96,81,86,80,87,82,81,93,76,77,81
11/10/2017,8,81,87,77,84,84,96,92,76,84,78,74,78,83,97,79,86,80,85,85,81,93,76,76,80
11/10/2017,9,79,90,76,78,78,96,84,71,78,76,69,75,79,94,77,88,78,80,84,77,80,74,76,78
11/10/2017,10,72,89,74,63,63,92,63,63,63,73,61,69,74,81,75,85,73,75,78,74,63,66,72,78
11/10/2017,11,62,77,62,55,55,75,53,57,55,65,56,62,66,69,69,75,64,68,69,66,59,57,65,71
11/10/2017,12,49,57,51,47,47,62,45,49,47,56,48,54,58,59,61,67,55,59,61,58,58,49,57,62
11/10/2017,13,40,47,45,41,41,52,39,43,41,47,41,46,49,50,51,56,47,49,54,53,55,43,49,54
11/10/2017,14,36,41,41,36,36,45,34,38,36,39,34,38,40,42,44,44,38,40,47,47,53,36,41,48
11/10/2017,15,29,33,33,34,34,37,32,36,34,36,32,36,39,35,39,42,35,37,36,41,45,33,36,43
11/10/2017,16,24,34,30,31,31,37,30,31,31,34,30,33,35,32,36,42,33,35,36,39,45,31,35,40
11/10/2017,17,27,37,35,31,31,42,30,32,31,33,30,32,33,39,44,42,34,32,35,40,47,31,35,40
11/10/2017,18,32,44,41,38,38,49,37,38,38,35,35,36,39,47,54,52,42,38,37,43,53,34,37,41
11/10/2017,19,38,51,48,48,48,59,49,47,48,43,43,44,47,55,58,66,52,45,44,54,65,43,45,51
11/10/2017,20,46,59,56,55,55,66,55,54,55,50,49,52,56,63,62,64,55,53,55,63,75,50,53,61
11/10/2017,21,52,64,59,59,59,69,60,58,59,56,53,56,60,67,63,63,56,59,60,68,81,57,59,66
11/10/2017,22,56,69,61,64,64,77,65,63,64,62,59,61,63,70,67,68,58,62,65,75,85,61,63,72
11/10/2017,23,58,72,62,69,69,86,71,67,69,66,63,66,68,72,66,71,62,65,71,81,86,66,69,80
11/10/2017,24,59,75,63,74,74,89,78,69,74,70,66,69,71,74,67,75,65,69,76,84,87,71,73,83
11/11/2017,1,61,81,64,73,73,88,76,69,73,71,67,70,73,76,68,78,67,72,78,84,89,73,75,83
11/11/2017,2,64,83,66,72,72,87,73,70,72,72,68,71,73,81,73,80,69,73,79,83,93,70,75,82
11/11/2017,3,65,83,67,73,73,88,75,71,73,72,68,71,73,84,75,81,69,73,78,81,91,70,73,80
11/11/2017,4,67,83,68,73,73,89,74,72,73,72,68,71,74,87,77,83,71,74,79,83,92,71,75,82
11/11/2017,5,70,84,70,76,76,94,79,73,76,73,70,72,74,90,79,84,73,79,80,85,93,73,76,83
11/11/2017,6,71,85,73,78,78,95,81,75,78,74,71,75,79,90,81,86,74,83,79,85,94,74,76,83
11/11/2017,7,73,86,77,78,78,96,79,76,78,76,73,77,81,91,78,84,76,83,76,84,94,75,76,83
11/11/2017,8,72,87,77,76,76,97,77,75,76,77,71,76,80,90,78,82,77,82,75,81,93,74,77,78
11/11/2017,9,68,86,71,69,69,97,69,69,69,73,65,71,75,83,73,82,72,77,74,78,76,70,75,77
11/11/2017,10,64,74,67,62,62,86,58,65,62,65,56,63,68,77,69,78,66,71,71,72,52,61,67,75
11/11/2017,11,54,63,58,56,56,69,53,59,56,60,52,58,63,66,63,71,57,64,64,66,57,56,61,69
11/11/2017,12,42,51,42,48,48,57,47,49,48,51,45,49,52,52,54,63,51,55,59,57,56,48,52,61
11/11/2017,13,34,39,35,41,41,45,39,42,41,43,37,41,42,43,45,54,42,44,51,50,54,39,45,53
11/11/2017,14,25,31,30,30,30,40,30,30,30,36,31,34,35,32,36,45,33,34,42,43,52,33,37,45
11/11/2017,15,19,29,24,26,26,34,25,27,26,32,29,30,30,27,31,35,30,29,37,37,49,27,35,39
11/11/2017,16,17,30,22,24,24,34,22,25,24,28,25,26,26,31,33,35,28,26,34,33,45,25,33,35
11/11/2017,17,22,33,26,25,25,38,23,26,25,27,23,25,25,34,48,38,26,25,32,33,44,24,31,33
11/11/2017,18,28,37,35,32,32,48,32,32,32,27,26,28,30,42,54,63,40,33,34,35,51,27,32,34
11/11/2017,19,34,45,42,43,43,59,43,43,43,36,37,38,42,54,57,62,48,43,39,45,68,37,36,42
11/11/2017,20,41,54,48,48,48,61,48,48,48,43,42,44,48,61,60,60,52,48,47,60,72,44,47,56
11/11/2017,21,48,61,51,53,53,70,53,53,53,49,47,49,52,68,60,60,54,53,54,69,80,50,53,66
11/11/2017,22,52,67,53,58,58,76,58,58,58,54,53,55,58,68,61,62,55,57,64,76,83,55,60,73
11/11/2017,23,54,69,56,63,63,83,63,63,63,60,58,60,62,73,62,65,57,60,69,82,84,62,63,79
11/11/2017,24,57,78,62,72,72,87,72,72,72,68,64,67,68,76,65,69,61,66,72,86,87,73,71,84
11/12/2017,1,60,81,65,74,74,87,74,74,74,75,71,74,75,79,70,73,65,72,77,85,90,76,77,85
11/12/2017,2,61,81,66,79,79,89,82,75,79,75,72,75,77,81,73,76,68,75,79,82,94,77,77,83
11/12/2017,3,62,81,67,79,79,94,83,75,79,76,72,75,76,84,77,80,70,77,81,85,94,78,77,85
11/12/2017,4,65,82,69,82,82,96,87,76,82,75,71,74,76,85,79,84,73,77,82,85,94,76,76,84
11/12/2017,5,71,83,71,83,83,96,89,76,83,76,72,76,79,86,81,85,76,79,81,84,94,75,76,82
11/12/2017,6,72,90,75,83,83,96,89,77,83,77,73,77,81,87,82,87,78,81,80,84,94,77,77,80
11/12/2017,7,80,93,77,84,84,96,90,77,84,79,75,79,83,88,84,87,76,84,80,84,95,77,78,81
11/12/2017,8,82,90,79,85,85,96,92,78,85,79,74,79,83,88,82,87,74,85,82,84,95,76,78,80
11/12/2017,9,75,88,73,78,78,94,82,73,78,77,69,76,83,94,76,84,74,81,80,81,87,73,77,80
11/12/2017,10,65,82,64,61,61,83,57,64,61,71,62,70,76,86,71,78,66,76,75,74,65,66,71,77
11/12/2017,11,56,68,56,51,51,70,48,53,51,63,53,60,64,64,65,70,60,67,67,63,53,57,63,68
11/12/2017,12,41,50,44,41,41,52,38,44,41,51,44,49,51,49,55,62,50,55,56,52,49,45,51,59
11/12/2017,13,34,37,36,36,36,37,33,39,36,40,35,39,41,36,46,52,43,43,42,45,40,36,42,49
11/12/2017,14,25,29,28,31,31,32,30,31,31,32,28,31,34,24,38,44,36,34,37,37,43,29,33,39
11/12/2017,15,19,29,25,26,26,36,25,26,26,28,25,28,30,23,30,39,28,30,31,36,42,27,28,38
11/12/2017,16,20,28,29,27,27,36,25,29,27,27,25,27,28,29,29,33,25,27,28,34,42,24,29,35
11/12/2017,17,21,29,29,32,32,39,33,30,32,31,29,31,32,34,36,33,26,29,31,37,43,29,31,37
11/12/2017,18,28,39,36,35,35,44,35,35,35,33,32,33,34,46,49,38,31,32,35,44,54,31,35,42
11/12/2017,19,40,53,48,47,47,59,46,48,47,39,39,41,46,56,47,48,42,44,39,53,66,39,40,49
11/12/2017,20,45,58,54,55,55,67,55,54,55,48,47,49,53,60,48,60,52,53,49,61,73,49,50,60
11/12/2017,21,51,62,58,59,59,73,60,57,59,56,54,56,58,65,56,65,55,56,59,68,81,54,56,66
11/12/2017,22,54,65,61,65,65,82,67,62,65,61,58,61,63,68,59,66,57,62,65,77,85,61,63,73
11/12/2017,23,55,72,61,67,67,80,70,64,67,65,61,64,66,73,64,71,62,65,70,78,86,65,68,77
11/12/2017,24,57,73,64,67,67,81,69,64,67,66,62,65,68,70,66,75,64,68,70,76,88,64,67,75
11/13/2017,1,59,74,66,67,67,82,69,65,67,67,64,67,69,69,68,77,65,69,71,78,91,66,69,77
11/13/2017,2,57,68,65,69,69,83,70,67,69,68,64,67,70,70,70,78,68,71,75,80,93,66,71,79
11/13/2017,3,53,65,59,69,69,78,71,66,69,65,60,64,67,70,70,79,68,68,73,79,89,64,69,77
11/13/2017,4,53,66,60,63,63,71,65,60,63,60,57,60,64,71,73,76,63,64,70,79,87,61,66,76
11/13/2017,5,54,68,61,65,65,78,68,62,65,63,59,62,64,72,70,73,63,64,69,78,86,64,68,74
11/13/2017,6,56,69,61,66,66,77,68,63,66,65,62,64,66,73,73,73,65,67,68,77,88,66,67,75
11/13/2017,7,59,71,58,66,66,81,68,63,66,66,61,64,66,77,73,75,65,68,68,77,86,64,68,75
11/13/2017,8,59,69,62,66,66,82,69,62,66,63,60,63,67,75,75,75,65,65,67,76,83,64,65,72
11/13/2017,9,52,61,56,56,56,72,55,57,56,59,54,58,61,68,64,72,58,61,58,69,68,58,58,66
11/13/2017,10,39,49,44,45,45,61,46,44,45,52,44,48,49,56,51,61,46,51,51,58,52,47,50,58
11/13/2017,11,30,36,37,37,37,46,36,38,37,34,30,34,37,39,43,51,40,40,44,46,54,35,41,47
11/13/2017,12,23,29,31,33,33,36,33,33,33,32,28,31,34,32,33,42,32,34,36,41,49,29,33,42
11/13/2017,13,18,26,26,27,27,34,27,27,27,29,26,28,30,29,26,35,27,29,31,37,46,25,30,38
11/13/2017,14,17,22,24,24,24,33,24,24,24,25,23,25,26,27,23,31,23,25,28,32,41,22,27,34
11/13/2017,15,15,20,23,21,21,32,20,22,21,24,22,24,25,25,22,28,22,24,26,29,39,20,25,30
11/13/2017,16,15,26,22,21,21,34,20,21,21,23,21,23,24,26,21,27,20,23,25,27,36,19,25,28
11/13/2017,17,20,34,26,32,32,38,30,33,32,23,22,24,26,34,20,28,23,25,25,32,38,20,25,31
11/13/2017,18,28,36,31,36,36,45,37,35,36,30,29,31,34,42,32,35,31,33,30,46,56,32,32,44
11/13/2017,19,34,45,43,44,44,57,45,43,44,37,37,39,42,51,38,45,39,41,41,51,64,38,41,49
11/13/2017,20,39,51,46,51,51,63,53,49,51,46,44,47,50,58,42,53,46,48,52,61,73,47,50,59
11/13/2017,21,43,61,51,57,57,71,59,55,57,49,47,49,52,64,48,59,50,52,58,66,79,52,56,64
11/13/2017,22,50,66,59,63,63,77,65,60,63,57,55,57,59,70,54,62,54,57,61,72,83,59,61,69
